Time,outlets_unknown,outlets_unknown2,lighting,electronics,refrigerator,disposal,dishwaser,furance,lighting2,outlets_unknown3,washer_dryer,washer_dryer2,lighting3,microwave,lighting4,smoke_alarms,lighting5,bathroom_gfi,kitchen_outlets,kitchen_outlets2
2011-04-24 00:01:00,0.0,0.0,0.0,97.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,10.0,2.0
2011-04-24 00:02:00,0.0,0.0,0.0,107.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,10.0,2.0
2011-04-24 00:03:00,0.0,0.0,0.0,95.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:04:00,0.0,0.0,0.0,95.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:05:00,1.0,0.0,0.0,91.0,135.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:06:00,1.0,0.0,1.0,90.0,135.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:07:00,1.0,0.0,0.0,89.0,124.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:08:00,1.0,0.0,1.0,77.0,122.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:09:00,1.0,0.0,0.0,75.0,120.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:10:00,1.0,0.0,0.0,76.0,120.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:11:00,1.0,0.0,0.0,76.0,120.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:12:00,1.0,0.0,0.0,83.0,118.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:13:00,1.0,0.0,0.0,101.0,118.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:14:00,1.0,0.0,0.0,76.0,117.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:15:00,1.0,0.0,0.0,74.0,117.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:16:00,0.0,0.0,0.0,76.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:17:00,0.0,0.0,0.0,82.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:18:00,0.0,0.0,0.0,75.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,10.0,2.0
2011-04-24 00:19:00,0.0,0.0,0.0,89.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,10.0,2.0
2011-04-24 00:20:00,0.0,0.0,0.0,91.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:21:00,0.0,0.0,0.0,93.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:22:00,0.0,0.0,0.0,94.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:23:00,0.0,0.0,0.0,96.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:24:00,0.0,0.0,0.0,91.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,10.0,2.0
2011-04-24 00:25:00,0.0,0.0,0.0,90.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:26:00,0.0,0.0,0.0,90.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,10.0,2.0
2011-04-24 00:27:00,0.0,0.0,0.0,102.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:28:00,0.0,0.0,0.0,106.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:29:00,0.0,0.0,0.0,96.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:30:00,0.0,0.0,0.0,83.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:31:00,0.0,0.0,0.0,83.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:32:00,0.0,0.0,0.0,82.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:33:00,0.0,0.0,0.0,82.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:34:00,0.0,0.0,0.0,81.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:35:00,0.0,0.0,0.0,85.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:36:00,0.0,0.0,0.0,76.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:37:00,0.0,0.0,0.0,76.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:38:00,0.0,0.0,0.0,76.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:39:00,0.0,0.0,0.0,76.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:40:00,0.0,0.0,0.0,91.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:41:00,0.0,0.0,0.0,91.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,10.0,2.0
2011-04-24 00:42:00,0.0,0.0,0.0,99.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:43:00,0.0,0.0,0.0,106.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:44:00,0.0,0.0,0.0,95.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,10.0,2.0
2011-04-24 00:45:00,0.0,0.0,0.0,96.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:46:00,0.0,0.0,0.0,97.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:47:00,0.0,0.0,0.0,96.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:48:00,1.0,0.0,0.0,99.0,597.0,8.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:49:00,1.0,0.0,0.0,96.0,133.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:50:00,1.0,0.0,0.0,104.0,123.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:51:00,1.0,0.0,0.0,83.0,120.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:52:00,1.0,0.0,0.0,82.0,120.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:53:00,1.0,0.0,0.0,81.0,120.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:54:00,1.0,0.0,0.0,89.0,119.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:55:00,1.0,0.0,0.0,99.0,118.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:56:00,1.0,0.0,0.0,82.0,118.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:57:00,1.0,0.0,0.0,82.0,117.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:58:00,0.0,0.0,0.0,81.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 00:59:00,0.0,0.0,0.0,82.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:00:00,0.0,0.0,0.0,88.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:01:00,0.0,0.0,0.0,89.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:02:00,0.0,0.0,0.0,81.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:03:00,0.0,0.0,0.0,82.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:04:00,0.0,0.0,0.0,81.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:05:00,0.0,0.0,0.0,90.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:06:00,0.0,0.0,0.0,76.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:07:00,0.0,0.0,0.0,81.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:08:00,0.0,0.0,0.0,76.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:09:00,0.0,0.0,0.0,76.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:10:00,0.0,0.0,0.0,82.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:11:00,0.0,0.0,0.0,78.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:12:00,0.0,0.0,0.0,85.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:13:00,0.0,0.0,0.0,90.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:14:00,0.0,0.0,0.0,77.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:15:00,0.0,0.0,0.0,77.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:16:00,0.0,0.0,0.0,76.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:17:00,0.0,0.0,0.0,78.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:18:00,0.0,0.0,0.0,78.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:19:00,0.0,0.0,0.0,76.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:20:00,0.0,0.0,0.0,76.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:21:00,0.0,0.0,0.0,77.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:22:00,0.0,0.0,0.0,76.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:23:00,0.0,0.0,0.0,77.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:24:00,0.0,0.0,0.0,77.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:25:00,0.0,0.0,0.0,78.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:26:00,0.0,0.0,0.0,76.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:27:00,0.0,0.0,0.0,87.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:28:00,0.0,0.0,0.0,91.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:29:00,0.0,0.0,0.0,76.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:30:00,1.0,0.0,1.0,76.0,144.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:31:00,1.0,0.0,1.0,78.0,136.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:32:00,1.0,0.0,1.0,76.0,129.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:33:00,1.0,0.0,0.0,76.0,122.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:34:00,1.0,0.0,1.0,85.0,121.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:35:00,1.0,0.0,0.0,76.0,120.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:36:00,1.0,0.0,0.0,77.0,119.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:37:00,1.0,0.0,0.0,76.0,118.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:38:00,1.0,0.0,0.0,76.0,118.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:39:00,1.0,0.0,0.0,76.0,118.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:40:00,1.0,0.0,1.0,77.0,117.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:41:00,0.0,0.0,0.0,78.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:42:00,0.0,0.0,0.0,84.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:43:00,0.0,0.0,0.0,92.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:44:00,0.0,0.0,0.0,78.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:45:00,0.0,0.0,0.0,79.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:46:00,0.0,0.0,0.0,76.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:47:00,0.0,0.0,0.0,78.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:48:00,0.0,0.0,0.0,86.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:49:00,0.0,0.0,0.0,78.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:50:00,0.0,0.0,0.0,86.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:51:00,0.0,0.0,0.0,82.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:52:00,0.0,0.0,0.0,77.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:53:00,0.0,0.0,0.0,79.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:54:00,0.0,0.0,0.0,76.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:55:00,0.0,0.0,0.0,96.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:56:00,0.0,0.0,0.0,84.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:57:00,0.0,0.0,0.0,82.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:58:00,0.0,0.0,0.0,84.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 01:59:00,0.0,0.0,0.0,81.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 02:00:00,0.0,0.0,0.0,81.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 02:01:00,0.0,0.0,0.0,84.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 02:02:00,0.0,0.0,0.0,80.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 02:03:00,0.0,0.0,0.0,81.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 02:04:00,0.0,0.0,0.0,90.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 02:05:00,0.0,0.0,0.0,93.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 02:06:00,0.0,0.0,0.0,91.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 02:07:00,0.0,0.0,0.0,90.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 02:08:00,0.0,0.0,0.0,92.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 02:09:00,0.0,0.0,0.0,92.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 02:10:00,0.0,0.0,0.0,91.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 02:11:00,0.0,0.0,0.0,93.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 02:12:00,0.0,0.0,0.0,101.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 02:13:00,1.0,0.0,0.0,107.0,130.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 02:14:00,1.0,0.0,0.0,96.0,137.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 02:15:00,1.0,0.0,0.0,97.0,127.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 02:16:00,1.0,0.0,0.0,97.0,122.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 02:17:00,1.0,0.0,0.0,81.0,120.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 02:18:00,1.0,0.0,0.0,82.0,120.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 02:19:00,1.0,0.0,0.0,82.0,119.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 02:20:00,1.0,0.0,0.0,81.0,118.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 02:21:00,1.0,0.0,0.0,78.0,118.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 02:22:00,1.0,0.0,0.0,92.0,118.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 02:23:00,1.0,0.0,0.0,91.0,117.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 02:24:00,0.0,0.0,0.0,91.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 02:25:00,0.0,0.0,0.0,91.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 02:26:00,0.0,0.0,0.0,92.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 02:27:00,0.0,0.0,0.0,95.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 02:28:00,0.0,0.0,0.0,107.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-24 02:29:00,0.0,0.0,0.0,96.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
